doc_id,remote_path,file_name,pb_folder,source_folder
9cfc99d2b19e,7 - Biosphere Integrity/No SDG/Natural Conservation Base on Management of Sacred Cultural Landscape of Catur Angga Batukaru Temple in Tabanan-Bali.pdf,Natural Conservation Base on Management of Sacred Cultural Landscape of Catur Angga Batukaru Temple in Tabanan-Bali.pdf,7 - Biosphere Integrity,No SDG
2e3793d566e6,"7 - Biosphere Integrity/No SDG/Crabrolin, a natural antimicrobial peptide_ structural properties.pdf","Crabrolin, a natural antimicrobial peptide_ structural properties.pdf",7 - Biosphere Integrity,No SDG
6adf36ff1a69,7 - Biosphere Integrity/No SDG/Alleviate The Adverse Effects Of Some Heavy Metals And Improve Quality And Storability Of Tomato And Kidney Bean Plants Grown Under Pollution Conditions.pdf,Alleviate The Adverse Effects Of Some Heavy Metals And Improve Quality And Storability Of Tomato And Kidney Bean Plants Grown Under Pollution Conditions.pdf,7 - Biosphere Integrity,No SDG
0f11125f1b80,"7 - Biosphere Integrity/No SDG/temp_batch/A Large Drop in Atmospheric 14 C_ 12 C and Reduced Melting in the Younger Dryas, Documented with 230 Th Ages of Corals.pdf","A Large Drop in Atmospheric 14 C_ 12 C and Reduced Melting in the Younger Dryas, Documented with 230 Th Ages of Corals.pdf",7 - Biosphere Integrity,No SDG
5b0bb04b8553,7 - Biosphere Integrity/No SDG/Implementation of the Strictliability Principle in Enforcement of Environmental Civil Case Laws and Settlement of Their Execution in Indonesia.pdf,Implementation of the Strictliability Principle in Enforcement of Environmental Civil Case Laws and Settlement of Their Execution in Indonesia.pdf,7 - Biosphere Integrity,No SDG
fe602af850ad,7 - Biosphere Integrity/No SDG/Post-Closure Performance Assessment for Deep Borehole Disposal of Cs_Sr Capsules.pdf,Post-Closure Performance Assessment for Deep Borehole Disposal of Cs_Sr Capsules.pdf,7 - Biosphere Integrity,No SDG
0648e54a64e5,7 - Biosphere Integrity/No SDG/Environment under Reconstruction_ Environmental Law and Policy in the Democratic Republic of Congo.pdf,Environment under Reconstruction_ Environmental Law and Policy in the Democratic Republic of Congo.pdf,7 - Biosphere Integrity,No SDG
4b54d04b798a,7 - Biosphere Integrity/No SDG/Assessing the Degree of Sustainability in Extractive Reserves in the Amazon Biome Using the Fuzzy Logic Tool for Decision Making.pdf,Assessing the Degree of Sustainability in Extractive Reserves in the Amazon Biome Using the Fuzzy Logic Tool for Decision Making.pdf,7 - Biosphere Integrity,No SDG
e3684b4b7703,"7 - Biosphere Integrity/No SDG/Stormonth-Darling, John M; (2022) Developing tools and evidence to deliver prosperity_ optimising for prosperity with a meta-framework for change.pdf","Stormonth-Darling, John M; (2022) Developing tools and evidence to deliver prosperity_ optimising for prosperity with a meta-framework for change.pdf",7 - Biosphere Integrity,No SDG
21ecc353ac74,7 - Biosphere Integrity/No SDG/A Rights Turn in Biodiversity Litigation_.pdf,A Rights Turn in Biodiversity Litigation_.pdf,7 - Biosphere Integrity,No SDG
970b02818e0e,7 - Biosphere Integrity/No SDG/Tourism Village Management in Bali by Traditional Villages Based on Local Wisdom in the New Normal Era.pdf,Tourism Village Management in Bali by Traditional Villages Based on Local Wisdom in the New Normal Era.pdf,7 - Biosphere Integrity,No SDG
cb831c750a69,7 - Biosphere Integrity/SDG15/Extinct flagships_ linking extinct and threatened species.pdf,Extinct flagships_ linking extinct and threatened species.pdf,7 - Biosphere Integrity,SDG15
0f3423a69901,7 - Biosphere Integrity/No SDG/Revista Completa.pdf,Revista Completa.pdf,7 - Biosphere Integrity,No SDG
abf0a4bd43b6,7 - Biosphere Integrity/No SDG/Stakeholder perceptions of the benefits and barriers of implementing environmental management systems in the Maldivian construction industry.pdf,Stakeholder perceptions of the benefits and barriers of implementing environmental management systems in the Maldivian construction industry.pdf,7 - Biosphere Integrity,No SDG
78dc23f39924,7 - Biosphere Integrity/No SDG/temp_batch/Revisiting Biodiversity and Ecosystem Functioning through the Lens of Complex Adaptive Systems.pdf,Revisiting Biodiversity and Ecosystem Functioning through the Lens of Complex Adaptive Systems.pdf,7 - Biosphere Integrity,No SDG
a11dce9e9ed0,7 - Biosphere Integrity/No SDG/Knowing Our Enemy in the Antimicrobial Resistance Era_ Dissecting the Molecular Basis of Bacterial Defense Systems.pdf,Knowing Our Enemy in the Antimicrobial Resistance Era_ Dissecting the Molecular Basis of Bacterial Defense Systems.pdf,7 - Biosphere Integrity,No SDG
5f1fc14637e3,7 - Biosphere Integrity/No SDG/The Politics of Land Use in the Korup National Park.pdf,The Politics of Land Use in the Korup National Park.pdf,7 - Biosphere Integrity,No SDG
8a9d7e415fdd,7 - Biosphere Integrity/No SDG/Forest Policy of Ethiopia from 1990 to 2020_ An Assessment of Contemporary Forest Management Approach and Its Impact on Local Livelihood.pdf,Forest Policy of Ethiopia from 1990 to 2020_ An Assessment of Contemporary Forest Management Approach and Its Impact on Local Livelihood.pdf,7 - Biosphere Integrity,No SDG
ee5e8ed6aa50,7 - Biosphere Integrity/No SDG/A Study on the Rationality of Land Use Change in the Dianchi Basin during the Last 40 Years under the Background of Lake Revolution.pdf,A Study on the Rationality of Land Use Change in the Dianchi Basin during the Last 40 Years under the Background of Lake Revolution.pdf,7 - Biosphere Integrity,No SDG
5d9cbb3d18a7,7 - Biosphere Integrity/No SDG/The Microplastics Cycle_ An In-Depth Look at a Complex Topic.pdf,The Microplastics Cycle_ An In-Depth Look at a Complex Topic.pdf,7 - Biosphere Integrity,No SDG
c31e83132cdb,8 - Novel Entities/No SDG/Bim Gis Integrated Geospatial Information Model Using Semantic Web And Rdf Graphs.pdf,Bim Gis Integrated Geospatial Information Model Using Semantic Web And Rdf Graphs.pdf,8 - Novel Entities,No SDG
e8ac38dcd4f6,8 - Novel Entities/No SDG/Text Classification Algorithms_ A Survey.pdf,Text Classification Algorithms_ A Survey.pdf,8 - Novel Entities,No SDG
0de67b184b6a,8 - Novel Entities/No SDG/Few-shot Multi-domain Knowledge Rearming for Context-aware Defence against Advanced Persistent Threats.pdf,Few-shot Multi-domain Knowledge Rearming for Context-aware Defence against Advanced Persistent Threats.pdf,8 - Novel Entities,No SDG
c3415cf6db6c,8 - Novel Entities/No SDG/Correction to_ Novel data augmentation for named entity recognition.pdf,Correction to_ Novel data augmentation for named entity recognition.pdf,8 - Novel Entities,No SDG
d8e32b257793,8 - Novel Entities/SDG14/Relative contributions of tropospheric and stratospheric sources to nitrate in Antarctic snow.pdf,Relative contributions of tropospheric and stratospheric sources to nitrate in Antarctic snow.pdf,8 - Novel Entities,SDG14
8c7353f7bbe2,"8 - Novel Entities/SDG16/Toys for Conviviality. Situating Commoning, Computation and Modelling.pdf","Toys for Conviviality. Situating Commoning, Computation and Modelling.pdf",8 - Novel Entities,SDG16
83d5fcfb63a6,8 - Novel Entities/No SDG/Improved Opposition-Based Particle Swarm Optimization Algorithm for Global Optimization.pdf,Improved Opposition-Based Particle Swarm Optimization Algorithm for Global Optimization.pdf,8 - Novel Entities,No SDG
41ca068d9e38,8 - Novel Entities/SDG12/_A Knowledge–Based Approach to Systematization of Life Processes_.pdf,_A Knowledge–Based Approach to Systematization of Life Processes_.pdf,8 - Novel Entities,SDG12
44a7681e77fd,8 - Novel Entities/No SDG/Phospholipase D_ molecular and cell biology of a novel gene family.pdf,Phospholipase D_ molecular and cell biology of a novel gene family.pdf,8 - Novel Entities,No SDG
fd7c9736c65e,8 - Novel Entities/No SDG/temp_batch/Current and Emerging Themes in the Structural Analysis of Viral RNA Genomes_ Applications for the Development of Novel Therapeutic Drugs.pdf,Current and Emerging Themes in the Structural Analysis of Viral RNA Genomes_ Applications for the Development of Novel Therapeutic Drugs.pdf,8 - Novel Entities,No SDG
c1aedd8b5cbf,8 - Novel Entities/SDG17/Joint Discussion 8_ Large Telescopes and Virtual Observatory_ Visions for the Future.pdf,Joint Discussion 8_ Large Telescopes and Virtual Observatory_ Visions for the Future.pdf,8 - Novel Entities,SDG17
b6bf1ff131fa,8 - Novel Entities/No SDG/Knowledge Representation Learning with Contrastive Completion Coding.pdf,Knowledge Representation Learning with Contrastive Completion Coding.pdf,8 - Novel Entities,No SDG
bb758b998875,8 - Novel Entities/SDG13/A new parameterization of ice heterogeneous nucleation coupled to aerosol chemistry in WRF-Chem model version 3.5.1_ evaluation through ISDAC measurements.pdf,A new parameterization of ice heterogeneous nucleation coupled to aerosol chemistry in WRF-Chem model version 3.5.1_ evaluation through ISDAC measurements.pdf,8 - Novel Entities,SDG13
90702df348a9,8 - Novel Entities/No SDG/Next‐generation antimalarial drugs_ hybrid molecules as a new strategy in drug design.pdf,Next‐generation antimalarial drugs_ hybrid molecules as a new strategy in drug design.pdf,8 - Novel Entities,No SDG
e08297aa7251,8 - Novel Entities/No SDG/Character based String Kernels for Bio-Entity Relation Detection.pdf,Character based String Kernels for Bio-Entity Relation Detection.pdf,8 - Novel Entities,No SDG
60e5279a3bee,"8 - Novel Entities/No SDG/Molecular profiling and anti-infective potency of endophytic actinomycetes inhabiting Madhuca insignis Radlk., from Western Ghats of India.pdf","Molecular profiling and anti-infective potency of endophytic actinomycetes inhabiting Madhuca insignis Radlk., from Western Ghats of India.pdf",8 - Novel Entities,No SDG
12b645b93197,"8 - Novel Entities/No SDG/Co-Administration of Resveratrol and Lipoic Acid, or Their Synthetic Combination, Enhances Neuroprotection in a Rat Model of Ischemia_Reperfusion.pdf","Co-Administration of Resveratrol and Lipoic Acid, or Their Synthetic Combination, Enhances Neuroprotection in a Rat Model of Ischemia_Reperfusion.pdf",8 - Novel Entities,No SDG
e362699b8fcf,8 - Novel Entities/SDG13/The Impact of Mount Washington on the Height of the Boundary Layer and the Vertical Structure of Temperature and Moisture.pdf,The Impact of Mount Washington on the Height of the Boundary Layer and the Vertical Structure of Temperature and Moisture.pdf,8 - Novel Entities,SDG13
003294d827f5,8 - Novel Entities/No SDG/Towards measuring political rents in agriculture_ case studies of different agrarian structures in the EU.pdf,Towards measuring political rents in agriculture_ case studies of different agrarian structures in the EU.pdf,8 - Novel Entities,No SDG
3e4c774aebec,8 - Novel Entities/No SDG/Real‐time Anticipation of Occlusions for Automated Camera Control in Toric Space.pdf,Real‐time Anticipation of Occlusions for Automated Camera Control in Toric Space.pdf,8 - Novel Entities,No SDG
eac718b2695f,8 - Novel Entities/No SDG/Exploiting Graphic Card Processor Technology to Accelerate Data Mining Queries in SAP NetWeaver BIA.pdf,Exploiting Graphic Card Processor Technology to Accelerate Data Mining Queries in SAP NetWeaver BIA.pdf,8 - Novel Entities,No SDG
a26100c1def5,8 - Novel Entities/No SDG/Synthetic lethal combinations of low-toxicity drugs for breast cancer identifiedin silicoby genetic screens in yeast.pdf,Synthetic lethal combinations of low-toxicity drugs for breast cancer identifiedin silicoby genetic screens in yeast.pdf,8 - Novel Entities,No SDG
14f1cd40e61a,"8 - Novel Entities/No SDG/temp_batch/Actors, Avatars and Agents_ Potentials and Implications of Natural Face Technology for the Creation of Realistic Visual Presence.pdf","Actors, Avatars and Agents_ Potentials and Implications of Natural Face Technology for the Creation of Realistic Visual Presence.pdf",8 - Novel Entities,No SDG
f5293eba6034,8 - Novel Entities/No SDG/Mixed Cerebrovascular Disease and the Future of Stroke Prevention.pdf,Mixed Cerebrovascular Disease and the Future of Stroke Prevention.pdf,8 - Novel Entities,No SDG
99f2cb07200d,8 - Novel Entities/No SDG/Gene editing using CRISPR_Cas9_ implications for dual-use and biosecurity.pdf,Gene editing using CRISPR_Cas9_ implications for dual-use and biosecurity.pdf,8 - Novel Entities,No SDG
4c59c898e3d7,8 - Novel Entities/No SDG/Progressive Sarcopenia Correlates with Poor Response and Outcome to Immune Checkpoint Inhibitor Therapy.pdf,Progressive Sarcopenia Correlates with Poor Response and Outcome to Immune Checkpoint Inhibitor Therapy.pdf,8 - Novel Entities,No SDG
b98dbc59db77,8 - Novel Entities/No SDG/On Organizational Becoming_ Rethinking Organizational Change.pdf,On Organizational Becoming_ Rethinking Organizational Change.pdf,8 - Novel Entities,No SDG
40ac846dc032,8 - Novel Entities/No SDG/Chalcomoracin is a potent anticancer agent acting through triggering Oxidative stress via a mitophagy- and paraptosis-dependent mechanism.pdf,Chalcomoracin is a potent anticancer agent acting through triggering Oxidative stress via a mitophagy- and paraptosis-dependent mechanism.pdf,8 - Novel Entities,No SDG
0796a651e554,8 - Novel Entities/No SDG/Interleukin-17A promotes tongue squamous cell carcinoma metastasis through activating miR-23b_versican pathway.pdf,Interleukin-17A promotes tongue squamous cell carcinoma metastasis through activating miR-23b_versican pathway.pdf,8 - Novel Entities,No SDG
fdbdf3a12b63,8 - Novel Entities/No SDG/Knowledge Graph and Text Jointly Embedding.pdf,Knowledge Graph and Text Jointly Embedding.pdf,8 - Novel Entities,No SDG
7637b7f51c56,8 - Novel Entities/No SDG/temp_batch/Comparing neural models for nested and overlapping biomedical event detection.pdf,Comparing neural models for nested and overlapping biomedical event detection.pdf,8 - Novel Entities,No SDG
a6524d5c0b94,8 - Novel Entities/No SDG/New Nuclear SNP Markers Unravel the Genetic Structure and Effective Population Size of Albacore Tuna (Thunnus alalunga).pdf,New Nuclear SNP Markers Unravel the Genetic Structure and Effective Population Size of Albacore Tuna (Thunnus alalunga).pdf,8 - Novel Entities,No SDG
aa624c008b5e,8 - Novel Entities/SDG13/Impact of present and future aircraft NOx and aerosol emissions on atmospheric composition and associated direct radiative forcing of climate.pdf,Impact of present and future aircraft NOx and aerosol emissions on atmospheric composition and associated direct radiative forcing of climate.pdf,8 - Novel Entities,SDG13
d88eea3c84a1,"8 - Novel Entities/No SDG/Past, Present, and Future of Simultaneous Localization and Mapping_ Toward the Robust-Perception Age.pdf","Past, Present, and Future of Simultaneous Localization and Mapping_ Toward the Robust-Perception Age.pdf",8 - Novel Entities,No SDG
0fbceeeb661a,8 - Novel Entities/SDG16/Explaining unification in physics internally.pdf,Explaining unification in physics internally.pdf,8 - Novel Entities,SDG16
574655ad6195,8 - Novel Entities/SDG13/Saharan dust events at the Jungfraujoch_ detection by wavelength dependence of the single scattering albedo and first climatology analysis.pdf,Saharan dust events at the Jungfraujoch_ detection by wavelength dependence of the single scattering albedo and first climatology analysis.pdf,8 - Novel Entities,SDG13
0b7a68d1a06a,8 - Novel Entities/SDG13/A diagnostic interface for the ICOsahedral Non-hydrostatic (ICON) modelling framework based on the Modular Earth Submodel System (MESSy v2.50).pdf,A diagnostic interface for the ICOsahedral Non-hydrostatic (ICON) modelling framework based on the Modular Earth Submodel System (MESSy v2.50).pdf,8 - Novel Entities,SDG13
762d789f17fe,8 - Novel Entities/No SDG/The transcriptomes of novel marmoset monkey embryonic stem cell lines reflect distinct genomic features.pdf,The transcriptomes of novel marmoset monkey embryonic stem cell lines reflect distinct genomic features.pdf,8 - Novel Entities,No SDG
85872b4d05e3,8 - Novel Entities/No SDG/A tool supported methodology to passively test asynchronous systems with multiple users.pdf,A tool supported methodology to passively test asynchronous systems with multiple users.pdf,8 - Novel Entities,No SDG
55b594209ed5,"8 - Novel Entities/No SDG/A Survey on Metaverse_ Fundamentals, Security, and Privacy.pdf","A Survey on Metaverse_ Fundamentals, Security, and Privacy.pdf",8 - Novel Entities,No SDG
06b1c6343a08,8 - Novel Entities/No SDG/Pslsh.pdf,Pslsh.pdf,8 - Novel Entities,No SDG
2bdcfdc22bdf,"8 - Novel Entities/No SDG/PI-RADS Prostate Imaging – Reporting and Data System_ 2015, Version 2.pdf","PI-RADS Prostate Imaging – Reporting and Data System_ 2015, Version 2.pdf",8 - Novel Entities,No SDG
b9ff21016076,8 - Novel Entities/No SDG/Nuclear heparanase-1 activity suppresses melanoma progression via its DNA-binding affinity.pdf,Nuclear heparanase-1 activity suppresses melanoma progression via its DNA-binding affinity.pdf,8 - Novel Entities,No SDG
a2f98caf3a74,8 - Novel Entities/SDG2/temp_batch/Development and evaluation of 4WSS electric-driven chassis for high-clearance sprayer.pdf,Development and evaluation of 4WSS electric-driven chassis for high-clearance sprayer.pdf,8 - Novel Entities,SDG2
e55ca928cbd7,8 - Novel Entities/No SDG/Type-aware Embeddings for Multi-Hop Reasoning over Knowledge Graphs.pdf,Type-aware Embeddings for Multi-Hop Reasoning over Knowledge Graphs.pdf,8 - Novel Entities,No SDG
e4f4eaaf7dbd,8 - Novel Entities/No SDG/A Lease Based Hybrid Design Pattern for Proper-Temporal-Embedding of Wireless CPS Interlocking.pdf,A Lease Based Hybrid Design Pattern for Proper-Temporal-Embedding of Wireless CPS Interlocking.pdf,8 - Novel Entities,No SDG
ccf2d83e08c2,8 - Novel Entities/No SDG/Images of Buddhist entities in L. A. Yuzefovich’s novel Campaign to Bar-Khoto.pdf,Images of Buddhist entities in L. A. Yuzefovich’s novel Campaign to Bar-Khoto.pdf,8 - Novel Entities,No SDG
e5bd843aed5a,8 - Novel Entities/No SDG/temp_batch/Rapid Manufacturing And Rapid Tooling With Layer Manufacturing Lm Technologies State Of The Art And Future Perspectives.pdf,Rapid Manufacturing And Rapid Tooling With Layer Manufacturing Lm Technologies State Of The Art And Future Perspectives.pdf,8 - Novel Entities,No SDG
a5d0a8ddc174,8 - Novel Entities/No SDG/Learning to generate naturalistic utterances using reviews in spoken dialogue systems.pdf,Learning to generate naturalistic utterances using reviews in spoken dialogue systems.pdf,8 - Novel Entities,No SDG
06955832b8af,"8 - Novel Entities/SDG14/Measurements of NO, NO<sub>y<_sub>, N<sub>2<_sub>O, and O<sub>3<_sub> during SPURT_ implications for transport and chemistry in the lowermost stratosphere.pdf","Measurements of NO, NO<sub>y<_sub>, N<sub>2<_sub>O, and O<sub>3<_sub> during SPURT_ implications for transport and chemistry in the lowermost stratosphere.pdf",8 - Novel Entities,SDG14
6da3f80fe796,8 - Novel Entities/No SDG/Template-based protein structure modeling using the RaptorX web server.pdf,Template-based protein structure modeling using the RaptorX web server.pdf,8 - Novel Entities,No SDG
3cb26570b544,"8 - Novel Entities/No SDG/After Libra, Digital Yuan and COVID-19_ Central Bank Digital Currencies and the New World of Money and Payment Systems.pdf","After Libra, Digital Yuan and COVID-19_ Central Bank Digital Currencies and the New World of Money and Payment Systems.pdf",8 - Novel Entities,No SDG
86f81d458b73,8 - Novel Entities/No SDG/temp_batch/Reform.pdf,Reform.pdf,8 - Novel Entities,No SDG
5649806bfdcb,8 - Novel Entities/No SDG/A Fluorescence-based Lymphocyte Assay Suitable for High-throughput Screening of Small Molecules.pdf,A Fluorescence-based Lymphocyte Assay Suitable for High-throughput Screening of Small Molecules.pdf,8 - Novel Entities,No SDG
6f01ecadd134,8 - Novel Entities/No SDG/Bioinformatic workflow fragment discovery leveraging the social-aware knowledge graph.pdf,Bioinformatic workflow fragment discovery leveraging the social-aware knowledge graph.pdf,8 - Novel Entities,No SDG
cd157e34cb94,8 - Novel Entities/SDG14/High-resolution modeling of the distribution of surface air pollutants and their intercontinental transport by a global tropospheric atmospheric chemistry source–receptor model (GNAQPMS-SM).pdf,High-resolution modeling of the distribution of surface air pollutants and their intercontinental transport by a global tropospheric atmospheric chemistry source–receptor model (GNAQPMS-SM).pdf,8 - Novel Entities,SDG14
85b595466109,8 - Novel Entities/No SDG/A novel deep learning approach to extract Chinese clinical entities for lung cancer screening and staging.pdf,A novel deep learning approach to extract Chinese clinical entities for lung cancer screening and staging.pdf,8 - Novel Entities,No SDG
796ea15de1d6,8 - Novel Entities/No SDG/Multi-view Knowledge Graph Embedding for Entity Alignment.pdf,Multi-view Knowledge Graph Embedding for Entity Alignment.pdf,8 - Novel Entities,No SDG
920f794e4330,8 - Novel Entities/No SDG/Finding interesting correlations with conditional heavy hitters.pdf,Finding interesting correlations with conditional heavy hitters.pdf,8 - Novel Entities,No SDG
8b31f5d289a7,8 - Novel Entities/No SDG/A formal specification framework for smart grid components.pdf,A formal specification framework for smart grid components.pdf,8 - Novel Entities,No SDG
44ccbe284663,8 - Novel Entities/No SDG/The technosphere in Earth System analysis_ A coevolutionary perspective.pdf,The technosphere in Earth System analysis_ A coevolutionary perspective.pdf,8 - Novel Entities,No SDG
5aaab1fa33a3,"8 - Novel Entities/SDG14/Observations and regional modeling of aerosol optical properties, speciation and size distribution over Northern Africa and western Europe.pdf","Observations and regional modeling of aerosol optical properties, speciation and size distribution over Northern Africa and western Europe.pdf",8 - Novel Entities,SDG14
958b9231d039,8 - Novel Entities/No SDG/temp_batch/Feature and spatial relationship coding capsule network.pdf,Feature and spatial relationship coding capsule network.pdf,8 - Novel Entities,No SDG
45fb5d5609c1,8 - Novel Entities/No SDG/Extracting Knowledge Entities from Sci-Tech Intelligence Resources Based on BiLSTM and Conditional Random Field.pdf,Extracting Knowledge Entities from Sci-Tech Intelligence Resources Based on BiLSTM and Conditional Random Field.pdf,8 - Novel Entities,No SDG
fd3d6180c1cd,8 - Novel Entities/SDG15/temp_batch/Impact of including the plume rise of vegetation fires in numerical simulations of associated atmospheric pollutants.pdf,Impact of including the plume rise of vegetation fires in numerical simulations of associated atmospheric pollutants.pdf,8 - Novel Entities,SDG15
3cccc81ea50f,8 - Novel Entities/No SDG/Multimodal imaging features and genetic findings in Bietti crystalline dystrophy.pdf,Multimodal imaging features and genetic findings in Bietti crystalline dystrophy.pdf,8 - Novel Entities,No SDG
a5edeba3c12c,8 - Novel Entities/No SDG/MEAN_ Multi-head Entity Aware Attention Networkfor Political Perspective Detection in News Media.pdf,MEAN_ Multi-head Entity Aware Attention Networkfor Political Perspective Detection in News Media.pdf,8 - Novel Entities,No SDG
6da292b19012,8 - Novel Entities/No SDG/Missing Data Imputation In The Electronic Health Record Using Deeply Learned Autoencoders.pdf,Missing Data Imputation In The Electronic Health Record Using Deeply Learned Autoencoders.pdf,8 - Novel Entities,No SDG
8491c250c300,8 - Novel Entities/No SDG/BioFEG_ Generate Latent Features for Biomedical Entity Linking.pdf,BioFEG_ Generate Latent Features for Biomedical Entity Linking.pdf,8 - Novel Entities,No SDG
829a84b22000,8 - Novel Entities/No SDG/A missense single-nucleotide polymorphism in the sialic acid acetylesterase (_i_SIAE__i_) gene is associated with anti–PIT-1 antibody syndrome.pdf,A missense single-nucleotide polymorphism in the sialic acid acetylesterase (_i_SIAE__i_) gene is associated with anti–PIT-1 antibody syndrome.pdf,8 - Novel Entities,No SDG
0f33c76b9d89,8 - Novel Entities/No SDG/Prospective computational design and in vitro bio-analytical tests of new chemical entities as potential selective CYP17A1 lyase inhibitors.pdf,Prospective computational design and in vitro bio-analytical tests of new chemical entities as potential selective CYP17A1 lyase inhibitors.pdf,8 - Novel Entities,No SDG
366136a3d081,8 - Novel Entities/No SDG/ACO-BTM_ A Behavior Trust Model in Cloud Computing Environment.pdf,ACO-BTM_ A Behavior Trust Model in Cloud Computing Environment.pdf,8 - Novel Entities,No SDG
9207674fca1c,8 - Novel Entities/No SDG/A Novel Cytotoxic Conjugate Derived from the Natural Product Podophyllotoxin as a Direct-Target Protein Dual Inhibitor.pdf,A Novel Cytotoxic Conjugate Derived from the Natural Product Podophyllotoxin as a Direct-Target Protein Dual Inhibitor.pdf,8 - Novel Entities,No SDG
e2c710676ba6,8 - Novel Entities/No SDG/Literature and Propaganda_ The Structure of Conversion in Schenzinger's Hitlerjunge Quex.pdf,Literature and Propaganda_ The Structure of Conversion in Schenzinger's Hitlerjunge Quex.pdf,8 - Novel Entities,No SDG
496bf3abc35e,8 - Novel Entities/No SDG/Protocols for self-organization of a wireless sensor network.pdf,Protocols for self-organization of a wireless sensor network.pdf,8 - Novel Entities,No SDG
8319c3cdd2d2,8 - Novel Entities/SDG15/Methodology for Lidar Monitoring of Biomass Burning Smoke in Connection with the Land Cover.pdf,Methodology for Lidar Monitoring of Biomass Burning Smoke in Connection with the Land Cover.pdf,8 - Novel Entities,SDG15
e727426383d4,8 - Novel Entities/SDG15/Sensitivity of Pollutant Concentrations to the Turbulence Schemes of a Dispersion Modelling Chain over Complex Orography.pdf,Sensitivity of Pollutant Concentrations to the Turbulence Schemes of a Dispersion Modelling Chain over Complex Orography.pdf,8 - Novel Entities,SDG15
7521ae46783e,"8 - Novel Entities/No SDG/An Enhanced CoD System Leveraging Blockchain, Smart Contracts, and NFTs_ A New Approach for Trustless Transactions.pdf","An Enhanced CoD System Leveraging Blockchain, Smart Contracts, and NFTs_ A New Approach for Trustless Transactions.pdf",8 - Novel Entities,No SDG
b9f4f32eb3b9,8 - Novel Entities/No SDG/Systematic pan-cancer analysis of tumour purity.pdf,Systematic pan-cancer analysis of tumour purity.pdf,8 - Novel Entities,No SDG
3d73407209d6,8 - Novel Entities/No SDG/Reactome_ a knowledge base of biologic pathways and processes.pdf,Reactome_ a knowledge base of biologic pathways and processes.pdf,8 - Novel Entities,No SDG
0617d09699ac,8 - Novel Entities/No SDG/Activation of the basal cell carcinoma pathway in a patient with CNS HGNET-BCOR diagnosis_ consequences for personalized targeted therapy.pdf,Activation of the basal cell carcinoma pathway in a patient with CNS HGNET-BCOR diagnosis_ consequences for personalized targeted therapy.pdf,8 - Novel Entities,No SDG
7772e6d5eb4f,8 - Novel Entities/No SDG/Secure Cyber Deception Architecture and Decoy Injection to Mitigate the Insider Threat.pdf,Secure Cyber Deception Architecture and Decoy Injection to Mitigate the Insider Threat.pdf,8 - Novel Entities,No SDG
b0d17e14264b,8 - Novel Entities/No SDG/eNanoMapper_ harnessing ontologies to enable data integration for nanomaterial risk assessment.pdf,eNanoMapper_ harnessing ontologies to enable data integration for nanomaterial risk assessment.pdf,8 - Novel Entities,No SDG
53ab7b6df92e,"8 - Novel Entities/No SDG/temp_batch/Federated Learning_ Challenges, Methods, and Future Directions.pdf","Federated Learning_ Challenges, Methods, and Future Directions.pdf",8 - Novel Entities,No SDG
5d8317752ac4,8 - Novel Entities/No SDG/temp_batch/Out-of-sample Node Representation Learning for Heterogeneous Graph in Real-time Android Malware Detection.pdf,Out-of-sample Node Representation Learning for Heterogeneous Graph in Real-time Android Malware Detection.pdf,8 - Novel Entities,No SDG
6835a765112a,8 - Novel Entities/No SDG/Global Span Selection for Named Entity Recognition.pdf,Global Span Selection for Named Entity Recognition.pdf,8 - Novel Entities,No SDG
a3365d8ac9e9,8 - Novel Entities/No SDG/Joint contrastive learning and belief rule base for named entity recognition in cybersecurity.pdf,Joint contrastive learning and belief rule base for named entity recognition in cybersecurity.pdf,8 - Novel Entities,No SDG
bb87293d7644,8 - Novel Entities/SDG13/20 Years of global climate change governance research_ taking stock and moving forward.pdf,20 Years of global climate change governance research_ taking stock and moving forward.pdf,8 - Novel Entities,SDG13
25de94ba0941,8 - Novel Entities/SDG11/temp_batch/MAX-DOAS measurements of formaldehyde in the Po-Valley.pdf,MAX-DOAS measurements of formaldehyde in the Po-Valley.pdf,8 - Novel Entities,SDG11
4f485a5ad1d1,8 - Novel Entities/No SDG/Duplication 8q12_ confirmation of a novel recognizable phenotype with duane retraction syndrome and developmental delay.pdf,Duplication 8q12_ confirmation of a novel recognizable phenotype with duane retraction syndrome and developmental delay.pdf,8 - Novel Entities,No SDG
3eab23c34e54,8 - Novel Entities/No SDG/A Novel Key Generation Method for Group-Based Physically Unclonable Function Designs.pdf,A Novel Key Generation Method for Group-Based Physically Unclonable Function Designs.pdf,8 - Novel Entities,No SDG
a4a9d8cc6433,8 - Novel Entities/No SDG/Semi-Supervised Deep Learning for Multiplex Networks.pdf,Semi-Supervised Deep Learning for Multiplex Networks.pdf,8 - Novel Entities,No SDG
faf5f4b3bf03,8 - Novel Entities/No SDG/Interactions Between Knowledge and Testimony in Children’s Reality-Status Judgments.pdf,Interactions Between Knowledge and Testimony in Children’s Reality-Status Judgments.pdf,8 - Novel Entities,No SDG
4e31ea5d6f2c,"8 - Novel Entities/No SDG/Internal brooding favours pre-metamorphic chimerism in a non-colonial cnidarian, the sea anemone Urticina felina.pdf","Internal brooding favours pre-metamorphic chimerism in a non-colonial cnidarian, the sea anemone Urticina felina.pdf",8 - Novel Entities,No SDG
