doc_id,remote_path,file_name,pb_folder,source_folder
10ffc29f5560,4 - Biogeochemical Flows/No SDG/Distinct chemical and mineralogical composition of Icelandic dust compared to northern African and Asian dust.pdf,Distinct chemical and mineralogical composition of Icelandic dust compared to northern African and Asian dust.pdf,4 - Biogeochemical Flows,No SDG
f12e121bdd4f,1 - Climate Change/SDG11/City-regionalism and (re)framing the urban question in China.pdf,City-regionalism and (re)framing the urban question in China.pdf,1 - Climate Change,SDG11
f165cf07fec5,1 - Climate Change/SDG6/High-Resolution Forecast Models of Water Vapor Over Mountains_ Comparison With MERIS and Meteosat Data.pdf,High-Resolution Forecast Models of Water Vapor Over Mountains_ Comparison With MERIS and Meteosat Data.pdf,1 - Climate Change,SDG6
01470ef8a07b,8 - Novel Entities/No SDG/The genetics of recurrent hydatidiform moles_ new insights and lessons from a comprehensive analysis of 113 patients.pdf,The genetics of recurrent hydatidiform moles_ new insights and lessons from a comprehensive analysis of 113 patients.pdf,8 - Novel Entities,No SDG
dea61489b163,6 - Land System Change/No SDG/Food Security and Agri‐Foreign Direct Investment in Weak States_ Finding the Governance Gap to Avoid ‘Land Grab’.pdf,Food Security and Agri‐Foreign Direct Investment in Weak States_ Finding the Governance Gap to Avoid ‘Land Grab’.pdf,6 - Land System Change,No SDG
665d4788376f,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Impact of EMIC‐Wave Driven Electron Precipitation on the Radiation Belts and the Atmosphere.pdf,Impact of EMIC‐Wave Driven Electron Precipitation on the Radiation Belts and the Atmosphere.pdf,3 - Stratospheric Ozone Depletion,No SDG
f89be8cffe97,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Simple measures of ozone depletion in the polar stratosphere.pdf,Simple measures of ozone depletion in the polar stratosphere.pdf,3 - Stratospheric Ozone Depletion,No SDG
4f43a66332bd,"2 - Ocean Acidification/No SDG/East Siberian Sea, an Arctic region of very high biogeochemical activity.pdf","East Siberian Sea, an Arctic region of very high biogeochemical activity.pdf",2 - Ocean Acidification,No SDG
52a68233a40e,2 - Ocean Acidification/No SDG/Arctic ‘greenhouse effect’.pdf,Arctic ‘greenhouse effect’.pdf,2 - Ocean Acidification,No SDG
730088fdf1e2,4 - Biogeochemical Flows/No SDG/A round-trip ticket_ the importance of release processes for in-stream nutrient spiraling.pdf,A round-trip ticket_ the importance of release processes for in-stream nutrient spiraling.pdf,4 - Biogeochemical Flows,No SDG
6006697f85fe,6 - Land System Change/No SDG/temp_batch/Revolutionary Land Use Change in the 21st Century_ Is (Rangeland) Science Relevant_.pdf,Revolutionary Land Use Change in the 21st Century_ Is (Rangeland) Science Relevant_.pdf,6 - Land System Change,No SDG
a1aa220f7fb4,2 - Ocean Acidification/No SDG/Assessing the impact of bivalve aquaculture on the carbon circular economy.pdf,Assessing the impact of bivalve aquaculture on the carbon circular economy.pdf,2 - Ocean Acidification,No SDG
c6d142af80e5,6 - Land System Change/No SDG/Subregional inversion of North African dust sources.pdf,Subregional inversion of North African dust sources.pdf,6 - Land System Change,No SDG
17c5af9a0740,8 - Novel Entities/No SDG/Levelling counterfactual scepticism.pdf,Levelling counterfactual scepticism.pdf,8 - Novel Entities,No SDG
0c5a9bf631dd,2 - Ocean Acidification/No SDG/Emergent constraint on Arctic Ocean acidification in the twenty-first century.pdf,Emergent constraint on Arctic Ocean acidification in the twenty-first century.pdf,2 - Ocean Acidification,No SDG
72a007792c8b,1 - Climate Change/SDG10/temp_batch/Metaplasticity and the boundaries of social cognition_ exploring scalar transformations in social interaction and intersubjectivity.pdf,Metaplasticity and the boundaries of social cognition_ exploring scalar transformations in social interaction and intersubjectivity.pdf,1 - Climate Change,SDG10
cdc4be50ecb3,1 - Climate Change/No SDG/Optimal Timing of Climate Change Policy_ Interaction Between Carbon Taxes and Innovation Externalities.pdf,Optimal Timing of Climate Change Policy_ Interaction Between Carbon Taxes and Innovation Externalities.pdf,1 - Climate Change,No SDG
721dc2c4822d,"5 - Global Freshwater Use/No SDG/Evolution of the diatoms_ insights from fossil, biological and molecular data.pdf","Evolution of the diatoms_ insights from fossil, biological and molecular data.pdf",5 - Global Freshwater Use,No SDG
31f611a7bd41,1 - Climate Change/SDG15/Meso-scale effects of tropical deforestation in Amazonia_ preparatory LBA modelling studies.pdf,Meso-scale effects of tropical deforestation in Amazonia_ preparatory LBA modelling studies.pdf,1 - Climate Change,SDG15
78764899f1ce,2 - Ocean Acidification/No SDG/temp_batch/Connectivity within and among a Network of Temperate Marine Reserves.pdf,Connectivity within and among a Network of Temperate Marine Reserves.pdf,2 - Ocean Acidification,No SDG
ebeff3138adf,"4 - Biogeochemical Flows/No SDG/temp_batch/Global fire emissions and the contribution of deforestation, savanna, forest, agricultural, and peat fires (1997–2009).pdf","Global fire emissions and the contribution of deforestation, savanna, forest, agricultural, and peat fires (1997–2009).pdf",4 - Biogeochemical Flows,No SDG
8d7bc6081b85,2 - Ocean Acidification/SDG13/Toward more comprehensive environmental impact assessments_ interlinked global models of LCIA and IAM applicable to this century.pdf,Toward more comprehensive environmental impact assessments_ interlinked global models of LCIA and IAM applicable to this century.pdf,2 - Ocean Acidification,SDG13
f1f51368d2e0,7 - Biosphere Integrity/No SDG/Ecological Culture_ Extra-Evaluative Interpretation.pdf,Ecological Culture_ Extra-Evaluative Interpretation.pdf,7 - Biosphere Integrity,No SDG
c4e2f531003a,8 - Novel Entities/SDG14/temp_batch/Chemistry of the global troposphere_ Fluorocarbons as tracers of air motion.pdf,Chemistry of the global troposphere_ Fluorocarbons as tracers of air motion.pdf,8 - Novel Entities,SDG14
27c2b37db26b,1 - Climate Change/SDG14/Surface Heating Steers Planetary-Scale Ocean Circulation.pdf,Surface Heating Steers Planetary-Scale Ocean Circulation.pdf,1 - Climate Change,SDG14
8178d5725b32,8 - Novel Entities/No SDG/Prefrontal–Temporal Circuitry for Episodic Encoding and Subsequent Memory.pdf,Prefrontal–Temporal Circuitry for Episodic Encoding and Subsequent Memory.pdf,8 - Novel Entities,No SDG
2142004daa87,7 - Biosphere Integrity/No SDG/Effects of Cd on photosynthesis and growth of safflower (Carthamus tinctorius L.) genotypes.pdf,Effects of Cd on photosynthesis and growth of safflower (Carthamus tinctorius L.) genotypes.pdf,7 - Biosphere Integrity,No SDG
cd6257af5a35,7 - Biosphere Integrity/No SDG/Institutional provision of the management of innovative activity and of regional scientific and technological cooperation in the European Union.pdf,Institutional provision of the management of innovative activity and of regional scientific and technological cooperation in the European Union.pdf,7 - Biosphere Integrity,No SDG
a9e2d525d739,7 - Biosphere Integrity/No SDG/Harmful Interactions of Non-Essential Heavy Metals with Cells of the Innate Immune System.pdf,Harmful Interactions of Non-Essential Heavy Metals with Cells of the Innate Immune System.pdf,7 - Biosphere Integrity,No SDG
816be6dbc780,4 - Biogeochemical Flows/No SDG/High rates of organic carbon processing in the hyporheic zone of intermittent streams.pdf,High rates of organic carbon processing in the hyporheic zone of intermittent streams.pdf,4 - Biogeochemical Flows,No SDG
1811788cc9ee,8 - Novel Entities/No SDG/DeepTrax_ Embedding Graphs of Financial Transactions.pdf,DeepTrax_ Embedding Graphs of Financial Transactions.pdf,8 - Novel Entities,No SDG
2c998f3c97b7,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Eco-efficiency assessment of the electricity sector_ Evidence from 28 European Union countries.pdf,Eco-efficiency assessment of the electricity sector_ Evidence from 28 European Union countries.pdf,3 - Stratospheric Ozone Depletion,No SDG
05951f6cf8cd,8 - Novel Entities/No SDG/Indoor Positioning Capabilities of Cognitive Entities.pdf,Indoor Positioning Capabilities of Cognitive Entities.pdf,8 - Novel Entities,No SDG
7818a34fb576,4 - Biogeochemical Flows/No SDG/temp_batch/Global integrated modeling framework of riverine dissolved inorganic nitrogen with seasonal variation.pdf,Global integrated modeling framework of riverine dissolved inorganic nitrogen with seasonal variation.pdf,4 - Biogeochemical Flows,No SDG
a22a157b0a90,8 - Novel Entities/No SDG/Upregulation of miR-20a and miR-106b is involved in the acquisition of malignancy of pediatric brainstem gliomas.pdf,Upregulation of miR-20a and miR-106b is involved in the acquisition of malignancy of pediatric brainstem gliomas.pdf,8 - Novel Entities,No SDG
4f23df5b98ea,4 - Biogeochemical Flows/No SDG/Biodiversity’s contributions to sustainable development.pdf,Biodiversity’s contributions to sustainable development.pdf,4 - Biogeochemical Flows,No SDG
ca06ea623f21,5 - Global Freshwater Use/No SDG/The use of water stable isotopes for a better understanding of hydrogeological processes in Haiti_ overview of existing δ18O and δ2H data.pdf,The use of water stable isotopes for a better understanding of hydrogeological processes in Haiti_ overview of existing δ18O and δ2H data.pdf,5 - Global Freshwater Use,No SDG
e3a24dddeec4,6 - Land System Change/No SDG/temp_batch/Land-use systems affect Archaeal community structure and functional diversity in western Amazon soils.pdf,Land-use systems affect Archaeal community structure and functional diversity in western Amazon soils.pdf,6 - Land System Change,No SDG
18eb968d862d,"9 - Atmospheric Aerosol Loading/No SDG/temp_batch/Aerosol Optical Characteristics in the Yellow Sand Events Observed in May, 1982 at Nagasaki-Part I Observations.pdf","Aerosol Optical Characteristics in the Yellow Sand Events Observed in May, 1982 at Nagasaki-Part I Observations.pdf",9 - Atmospheric Aerosol Loading,No SDG
6a95c099a652,1 - Climate Change/SDG15/Extreme heat changes post‐heat wave community reassembly.pdf,Extreme heat changes post‐heat wave community reassembly.pdf,1 - Climate Change,SDG15
b6141897f0fc,6 - Land System Change/SDG10/In the Twilight of Ideologies_ Power and Esotericism in Soviet State Socialism.pdf,In the Twilight of Ideologies_ Power and Esotericism in Soviet State Socialism.pdf,6 - Land System Change,SDG10
f199078a7de5,5 - Global Freshwater Use/No SDG/The Environmental Impact of Globalization on Latin America_ A Prospective Approach.pdf,The Environmental Impact of Globalization on Latin America_ A Prospective Approach.pdf,5 - Global Freshwater Use,No SDG
46563a878c97,8 - Novel Entities/No SDG/Efficient Decentralized Visual Place Recognition Using a Distributed Inverted Index.pdf,Efficient Decentralized Visual Place Recognition Using a Distributed Inverted Index.pdf,8 - Novel Entities,No SDG
3dd4ee58abc3,6 - Land System Change/No SDG/River network evolution and fluvial process responses to human activity in a hyper-arid environment – Case of the Tarim River in Northwest China.pdf,River network evolution and fluvial process responses to human activity in a hyper-arid environment – Case of the Tarim River in Northwest China.pdf,6 - Land System Change,No SDG
d702220be33a,"8 - Novel Entities/SDG5/Global Mexico’s Coproduction_ _em_Babel__em_, _em_Pan’s Labyrinth__em_, and _em_Children of Men__em_.pdf","Global Mexico’s Coproduction_ _em_Babel__em_, _em_Pan’s Labyrinth__em_, and _em_Children of Men__em_.pdf",8 - Novel Entities,SDG5
5895e1aa9564,1 - Climate Change/SDG11/Earth as a Hybrid Planet_ The Anthropocene in an Evolutionary Astrobiological Context.pdf,Earth as a Hybrid Planet_ The Anthropocene in an Evolutionary Astrobiological Context.pdf,1 - Climate Change,SDG11
1730b215232a,"1 - Climate Change/SDG14/CO&lt;sub&gt;2&lt;_sub&gt;, δO&lt;sub&gt;2&lt;_sub&gt;_N&lt;sub&gt;2&lt;_sub&gt; and APO_ observations from the Lutjewad, Mace Head and F3 platform flask sampling network.pdf","CO&lt;sub&gt;2&lt;_sub&gt;, δO&lt;sub&gt;2&lt;_sub&gt;_N&lt;sub&gt;2&lt;_sub&gt; and APO_ observations from the Lutjewad, Mace Head and F3 platform flask sampling network.pdf",1 - Climate Change,SDG14
62b44124136a,8 - Novel Entities/No SDG/Flow Fragmentalism.pdf,Flow Fragmentalism.pdf,8 - Novel Entities,No SDG
88da179a78f1,2 - Ocean Acidification/No SDG/DOC cycling in a temperate estuary_ A mass balance approach using natural 14C and 13C isotopes.pdf,DOC cycling in a temperate estuary_ A mass balance approach using natural 14C and 13C isotopes.pdf,2 - Ocean Acidification,No SDG
12e3ea28c252,7 - Biosphere Integrity/No SDG/A Model of the Sustainable Management of the Natural Environment in National Parks—A Case Study of National Parks in Poland.pdf,A Model of the Sustainable Management of the Natural Environment in National Parks—A Case Study of National Parks in Poland.pdf,7 - Biosphere Integrity,No SDG
933573e12633,1 - Climate Change/No SDG/Uncertainty assessment of climate change impacts on the hydrology of small prairie wetlands.pdf,Uncertainty assessment of climate change impacts on the hydrology of small prairie wetlands.pdf,1 - Climate Change,No SDG
6f56de251c01,1 - Climate Change/No SDG/temp_batch/Recent Trends and Long-Range Forecasts of Water Resources of Northeast Iraq and Climate Change Adaptation Measures.pdf,Recent Trends and Long-Range Forecasts of Water Resources of Northeast Iraq and Climate Change Adaptation Measures.pdf,1 - Climate Change,No SDG
84858c04dc5c,1 - Climate Change/SDG4/Re_turning to soil_ becoming one-bodied with the Earth.pdf,Re_turning to soil_ becoming one-bodied with the Earth.pdf,1 - Climate Change,SDG4
746006f4756d,2 - Ocean Acidification/No SDG/temp_batch/Biomonitoring of marine vertebrates in Monterey Bay using eDNA metabarcoding.pdf,Biomonitoring of marine vertebrates in Monterey Bay using eDNA metabarcoding.pdf,2 - Ocean Acidification,No SDG
6a3c814f3ff2,7 - Biosphere Integrity/No SDG/Engineering Geological Evaluation Study of a Proposed Solid Waste Landfill Site.pdf,Engineering Geological Evaluation Study of a Proposed Solid Waste Landfill Site.pdf,7 - Biosphere Integrity,No SDG
c18f4d7ac1ec,"7 - Biosphere Integrity/No SDG/Nature's Services_ Societal Dependance on Natural Ecosystems, ed. Gretchen C. Daily [Review].pdf","Nature's Services_ Societal Dependance on Natural Ecosystems, ed. Gretchen C. Daily [Review].pdf",7 - Biosphere Integrity,No SDG
be18504f5d2e,8 - Novel Entities/SDG13/A framework for evaluating regional-scale numerical photochemical modeling systems.pdf,A framework for evaluating regional-scale numerical photochemical modeling systems.pdf,8 - Novel Entities,SDG13
ce07a71c1c0f,1 - Climate Change/SDG8/Human rights and market access.pdf,Human rights and market access.pdf,1 - Climate Change,SDG8
a219b412e763,"9 - Atmospheric Aerosol Loading/No SDG/Optical Properties of Wintertime Aerosols from Residential Wood Burning in Fresno, CA_ Results from DISCOVER-AQ 2013.pdf","Optical Properties of Wintertime Aerosols from Residential Wood Burning in Fresno, CA_ Results from DISCOVER-AQ 2013.pdf",9 - Atmospheric Aerosol Loading,No SDG
5fe8b59badd8,4 - Biogeochemical Flows/No SDG/temp_batch/Importance of light for the formation of algal blooms by Emiliania huxleyi.pdf,Importance of light for the formation of algal blooms by Emiliania huxleyi.pdf,4 - Biogeochemical Flows,No SDG
1422d477c941,"2 - Ocean Acidification/No SDG/temp_batch/Predation in the marine fossil record_ Studies, data, recognition, environmental factors, and behavior.pdf","Predation in the marine fossil record_ Studies, data, recognition, environmental factors, and behavior.pdf",2 - Ocean Acidification,No SDG
1d21daa029f5,1 - Climate Change/SDG14/temp_batch/Upper-tropospheric CO and O&lt;sub&gt;3&lt;_sub&gt; budget during the Asian summer monsoon.pdf,Upper-tropospheric CO and O&lt;sub&gt;3&lt;_sub&gt; budget during the Asian summer monsoon.pdf,1 - Climate Change,SDG14
178d8fcf8367,7 - Biosphere Integrity/No SDG/Social–ecological systems approaches are essential for understanding and responding to the complex impacts of COVID-19 on people and the environment.pdf,Social–ecological systems approaches are essential for understanding and responding to the complex impacts of COVID-19 on people and the environment.pdf,7 - Biosphere Integrity,No SDG
e003203b1e4a,6 - Land System Change/No SDG/temp_batch/Detecting Large-Scale Urban Land Cover Changes from Very High Resolution Remote Sensing Images Using CNN-Based Classification.pdf,Detecting Large-Scale Urban Land Cover Changes from Very High Resolution Remote Sensing Images Using CNN-Based Classification.pdf,6 - Land System Change,No SDG
2a54749f3f40,8 - Novel Entities/No SDG/A causal effects of gut microbiota in the development of migraine.pdf,A causal effects of gut microbiota in the development of migraine.pdf,8 - Novel Entities,No SDG
3cdaf26d2c40,"1 - Climate Change/SDG16/Entropy, Information and Complexity or Which Aims the Arrow of Time_.pdf","Entropy, Information and Complexity or Which Aims the Arrow of Time_.pdf",1 - Climate Change,SDG16
b143904b5d43,7 - Biosphere Integrity/No SDG/temp_batch/The Silent Killer_ Consequences of Climate Change and How to Survive Past the Year 2050.pdf,The Silent Killer_ Consequences of Climate Change and How to Survive Past the Year 2050.pdf,7 - Biosphere Integrity,No SDG
aa790c92a511,3 - Stratospheric Ozone Depletion/No SDG/Modeling the inorganic bromine partitioning in the tropical tropopause layer over the eastern and western Pacific Ocean.pdf,Modeling the inorganic bromine partitioning in the tropical tropopause layer over the eastern and western Pacific Ocean.pdf,3 - Stratospheric Ozone Depletion,No SDG
e87a402ea2b0,3 - Stratospheric Ozone Depletion/No SDG/A single-peak-structured solar cycle signal in stratospheric ozone based on Microwave Limb Sounder observations and model simulations.pdf,A single-peak-structured solar cycle signal in stratospheric ozone based on Microwave Limb Sounder observations and model simulations.pdf,3 - Stratospheric Ozone Depletion,No SDG
deb8db6def9f,"6 - Land System Change/No SDG/Effect of land albedo, CO&lt;sub&gt;2&lt;_sub&gt;, orography, and oceanic heat transport on extreme climates.pdf","Effect of land albedo, CO&lt;sub&gt;2&lt;_sub&gt;, orography, and oceanic heat transport on extreme climates.pdf",6 - Land System Change,No SDG
4c9c96070cf7,"3 - Stratospheric Ozone Depletion/No SDG/Assimilation of sea surface temperature, sea ice concentration and sea ice drift in a model of the Southern Ocean.pdf","Assimilation of sea surface temperature, sea ice concentration and sea ice drift in a model of the Southern Ocean.pdf",3 - Stratospheric Ozone Depletion,No SDG
efffaea3dc4c,8 - Novel Entities/No SDG/Boosting Video-Text Retrieval with Explicit High-Level Semantics.pdf,Boosting Video-Text Retrieval with Explicit High-Level Semantics.pdf,8 - Novel Entities,No SDG
b97483b4ba0f,9 - Atmospheric Aerosol Loading/No SDG/An important fingerprint of wildfires on the European aerosol load.pdf,An important fingerprint of wildfires on the European aerosol load.pdf,9 - Atmospheric Aerosol Loading,No SDG
ba961f26a82f,2 - Ocean Acidification/No SDG/temp_batch/Detrimental effects of ocean acidification on the economically important Mediterranean red coral (Corallium rubrum).pdf,Detrimental effects of ocean acidification on the economically important Mediterranean red coral (Corallium rubrum).pdf,2 - Ocean Acidification,No SDG
1eb0075a8969,5 - Global Freshwater Use/No SDG/temp_batch/Distinct and diverse anaerobic bacterial communities in boreal lakes dominated by candidate division OD1.pdf,Distinct and diverse anaerobic bacterial communities in boreal lakes dominated by candidate division OD1.pdf,5 - Global Freshwater Use,No SDG
2f7f46d5f61c,4 - Biogeochemical Flows/No SDG/Characterization of Specific Membrane Fatty Acids as Chemotaxonomic Markers for Sulfate-Reducing Bacteria Involved in Anaerobic Oxidation of Methane.pdf,Characterization of Specific Membrane Fatty Acids as Chemotaxonomic Markers for Sulfate-Reducing Bacteria Involved in Anaerobic Oxidation of Methane.pdf,4 - Biogeochemical Flows,No SDG
ecf336a8e321,7 - Biosphere Integrity/No SDG/Yarali Bir Dunyada Hayatta Kalmak David Greigin Outlying Islands Oyununda Cevresel Etik.pdf,Yarali Bir Dunyada Hayatta Kalmak David Greigin Outlying Islands Oyununda Cevresel Etik.pdf,7 - Biosphere Integrity,No SDG
2e5679e0dc6d,"3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Assessment of heavy metals concentrations from surface water sources in urban areas of Himachal Pradesh, India.pdf","Assessment of heavy metals concentrations from surface water sources in urban areas of Himachal Pradesh, India.pdf",3 - Stratospheric Ozone Depletion,No SDG
01c7325538b7,8 - Novel Entities/No SDG/Bio-Decorated Polymer Membranes_ A New Approach in Diagnostics and Therapeutics.pdf,Bio-Decorated Polymer Membranes_ A New Approach in Diagnostics and Therapeutics.pdf,8 - Novel Entities,No SDG
a52a04323559,"1 - Climate Change/SDG5/Notes on Becoming a Comrade_ Indigenous Women, Leadership, and Movement(s) for Decolonization.pdf","Notes on Becoming a Comrade_ Indigenous Women, Leadership, and Movement(s) for Decolonization.pdf",1 - Climate Change,SDG5
04238b966844,4 - Biogeochemical Flows/No SDG/temp_batch/Complete Genome Sequence of the Ammonia-Oxidizing Bacterium and Obligate Chemolithoautotroph Nitrosomonas europaea.pdf,Complete Genome Sequence of the Ammonia-Oxidizing Bacterium and Obligate Chemolithoautotroph Nitrosomonas europaea.pdf,4 - Biogeochemical Flows,No SDG
1e9c73041f8c,"2 - Ocean Acidification/No SDG/Low ozone in the marine boundary layer of the tropical Pacific Ocean_ Photochemical loss, chlorine atoms, and entrainment.pdf","Low ozone in the marine boundary layer of the tropical Pacific Ocean_ Photochemical loss, chlorine atoms, and entrainment.pdf",2 - Ocean Acidification,No SDG
977bcc7703c2,7 - Biosphere Integrity/No SDG/Experimental investigation of uranium release from spent nuclear fuels under conditions expected in a deep geological repository.pdf,Experimental investigation of uranium release from spent nuclear fuels under conditions expected in a deep geological repository.pdf,7 - Biosphere Integrity,No SDG
7b252876a52f,8 - Novel Entities/No SDG/THPdb_ Database of FDA-approved peptide and protein therapeutics.pdf,THPdb_ Database of FDA-approved peptide and protein therapeutics.pdf,8 - Novel Entities,No SDG
49391fa117a4,"7 - Biosphere Integrity/No SDG/A Participatory Approach to Assess Social Demand and Value of Urban Waterscapes_ A Case Study in San Marcos, Texas, USA.pdf","A Participatory Approach to Assess Social Demand and Value of Urban Waterscapes_ A Case Study in San Marcos, Texas, USA.pdf",7 - Biosphere Integrity,No SDG
245a3f51c5e4,6 - Land System Change/SDG13/Three-Dimensional Modelling of Precipitation Enhancement by Cloud Seeding in Three Different Climate Zones.pdf,Three-Dimensional Modelling of Precipitation Enhancement by Cloud Seeding in Three Different Climate Zones.pdf,6 - Land System Change,SDG13
e4a317c5ef62,"6 - Land System Change/No SDG/Urban Sprawl Analysis and Modeling in Asmara, Eritrea.pdf","Urban Sprawl Analysis and Modeling in Asmara, Eritrea.pdf",6 - Land System Change,No SDG
a4768adfb1a1,1 - Climate Change/SDG13/Persistent Extratropical Regimes and Climate Extremes.pdf,Persistent Extratropical Regimes and Climate Extremes.pdf,1 - Climate Change,SDG13
fd558b4460fe,"8 - Novel Entities/No SDG/Contested Boundaries_ psychiatry, disease, and diagnosis.pdf","Contested Boundaries_ psychiatry, disease, and diagnosis.pdf",8 - Novel Entities,No SDG
d586e082190e,"1 - Climate Change/SDG2/A Comparative Study on Rice Husk, as Agricultural Waste, in the Production of Silica Nanoparticles via Different Methods.pdf","A Comparative Study on Rice Husk, as Agricultural Waste, in the Production of Silica Nanoparticles via Different Methods.pdf",1 - Climate Change,SDG2
4501d7f3a222,4 - Biogeochemical Flows/No SDG/Direct Visualization of Mucus Production by the Cold-Water Coral Lophelia pertusa with Digital Holographic Microscopy.pdf,Direct Visualization of Mucus Production by the Cold-Water Coral Lophelia pertusa with Digital Holographic Microscopy.pdf,4 - Biogeochemical Flows,No SDG
97c0a1268753,1 - Climate Change/SDG13/Stable isotope and trace element investigation of two contemporaneous annually-laminated stalagmites from northeastern China surrounding the &quot;8.2 ka event&quot;.pdf,Stable isotope and trace element investigation of two contemporaneous annually-laminated stalagmites from northeastern China surrounding the &quot;8.2 ka event&quot;.pdf,1 - Climate Change,SDG13
f0bf5cbf9771,4 - Biogeochemical Flows/No SDG/Effects of increased atmospheric CO&lt;sub&gt;2&lt;_sub&gt; on small and intermediate sized osmotrophs during a nutrient induced phytoplankton bloom.pdf,Effects of increased atmospheric CO&lt;sub&gt;2&lt;_sub&gt; on small and intermediate sized osmotrophs during a nutrient induced phytoplankton bloom.pdf,4 - Biogeochemical Flows,No SDG
2909f18d25bf,8 - Novel Entities/No SDG/Enriching the NArabizi Treebank_ A Multifaceted Approach to Supporting an Under-Resourced Language.pdf,Enriching the NArabizi Treebank_ A Multifaceted Approach to Supporting an Under-Resourced Language.pdf,8 - Novel Entities,No SDG
c6a713a4b498,8 - Novel Entities/No SDG/Enhancing Utility and Privacy of Data for Software Testing.pdf,Enhancing Utility and Privacy of Data for Software Testing.pdf,8 - Novel Entities,No SDG
e2bdf0d8e16c,1 - Climate Change/No SDG/Climate Change During the Last Deglaciation in Antarctica.pdf,Climate Change During the Last Deglaciation in Antarctica.pdf,1 - Climate Change,No SDG
c03072e4270e,8 - Novel Entities/No SDG/Attribute-based encryption with non-monotonic access structures.pdf,Attribute-based encryption with non-monotonic access structures.pdf,8 - Novel Entities,No SDG
38b928ec12c9,2 - Ocean Acidification/No SDG/temp_batch/Ocean Acidification Effect on the Iron-Gallic Acid Redox Interaction in Seawater.pdf,Ocean Acidification Effect on the Iron-Gallic Acid Redox Interaction in Seawater.pdf,2 - Ocean Acidification,No SDG
fc84c348c30f,4 - Biogeochemical Flows/No SDG/temp_batch/Bacterial community succession during in situ uranium bioremediation_ spatial similarities along controlled flow paths.pdf,Bacterial community succession during in situ uranium bioremediation_ spatial similarities along controlled flow paths.pdf,4 - Biogeochemical Flows,No SDG
a17a9dc4a1a2,5 - Global Freshwater Use/No SDG/temp_batch/Current availability and distribution of Congo Basin’s freshwater resources.pdf,Current availability and distribution of Congo Basin’s freshwater resources.pdf,5 - Global Freshwater Use,No SDG
0c42d6a5830b,1 - Climate Change/No SDG/temp_batch/Assessing the vulnerability of food crop systems in Africa to climate change.pdf,Assessing the vulnerability of food crop systems in Africa to climate change.pdf,1 - Climate Change,No SDG
1304aa0d1af9,4 - Biogeochemical Flows/No SDG/temp_batch/Microbiology of wetlands.pdf,Microbiology of wetlands.pdf,4 - Biogeochemical Flows,No SDG
30a249a2fa7a,4 - Biogeochemical Flows/No SDG/Nitrogen fixation in the East China Sea and southern Yellow Sea during summer 2006.pdf,Nitrogen fixation in the East China Sea and southern Yellow Sea during summer 2006.pdf,4 - Biogeochemical Flows,No SDG
1082c53dec52,"6 - Land System Change/No SDG/Dynamics of Soil Organic Carbon Storage and Erosion due to Land Use Change (Illinois, USA).pdf","Dynamics of Soil Organic Carbon Storage and Erosion due to Land Use Change (Illinois, USA).pdf",6 - Land System Change,No SDG
a3d1b0f38273,3 - Stratospheric Ozone Depletion/No SDG/temp_batch/Impact of mixing and chemical change on ozone-tracer relations in the polar vortex.pdf,Impact of mixing and chemical change on ozone-tracer relations in the polar vortex.pdf,3 - Stratospheric Ozone Depletion,No SDG
82c2862a2405,1 - Climate Change/SDG15/temp_batch/Bringing the Nature Futures Framework to life_ creating a set of illustrative narratives of nature futures.pdf,Bringing the Nature Futures Framework to life_ creating a set of illustrative narratives of nature futures.pdf,1 - Climate Change,SDG15
dfd7dc3f4842,2 - Ocean Acidification/No SDG/Spatial Planning of Marine Aquaculture Under Climate Decadal Variability_ A Case Study for Mussel Farms in Southern California.pdf,Spatial Planning of Marine Aquaculture Under Climate Decadal Variability_ A Case Study for Mussel Farms in Southern California.pdf,2 - Ocean Acidification,No SDG
92b287871eb7,5 - Global Freshwater Use/No SDG/China’s rising hydropower demand challenges water sector.pdf,China’s rising hydropower demand challenges water sector.pdf,5 - Global Freshwater Use,No SDG
7a774768dff1,8 - Novel Entities/No SDG/Novel Beings and Assisted Nonexistence.pdf,Novel Beings and Assisted Nonexistence.pdf,8 - Novel Entities,No SDG
de87c8fc89a3,1 - Climate Change/SDG10/Understanding EU Solidarity and Migration in Crisis_ Narratives of Health as Tools of Governance.pdf,Understanding EU Solidarity and Migration in Crisis_ Narratives of Health as Tools of Governance.pdf,1 - Climate Change,SDG10
9cf688e26301,2 - Ocean Acidification/No SDG/temp_batch/Variable food alters responses of larval crown-of-thorns starfish to ocean warming but not acidification.pdf,Variable food alters responses of larval crown-of-thorns starfish to ocean warming but not acidification.pdf,2 - Ocean Acidification,No SDG
eedeb3a99a0f,9 - Atmospheric Aerosol Loading/No SDG/temp_batch/A comprehensive emission inventory of biogenic volatile organic compounds in Europe_ improved seasonality and land-cover.pdf,A comprehensive emission inventory of biogenic volatile organic compounds in Europe_ improved seasonality and land-cover.pdf,9 - Atmospheric Aerosol Loading,No SDG
